mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__min_child_samples,param_model__min_child_weight,param_model__n_estimators,param_model__num_leaves,param_model__reg_alpha,param_model__reg_lambda,param_model__scale_pos_weight,param_model__subsample,params,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f2,split1_test_f2,split2_test_f2,split3_test_f2,split4_test_f2,mean_test_f2,std_test_f2,rank_test_f2,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,split4_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
7.763384675979614,0.14480453622179537,0.06233139038085937,0.010475040305624114,0.749816047538945,0.047782143788446224,5,12,1e-05,620,38,0.32544423647442644,0.028205789513550128,11.497988950401423,0.9754210836063001,"{'model__colsample_bytree': np.float64(0.749816047538945), 'model__learning_rate': np.float64(0.047782143788446224), 'model__max_depth': 5, 'model__min_child_samples': 12, 'model__min_child_weight': 1e-05, 'model__n_estimators': 620, 'model__num_leaves': 38, 'model__reg_alpha': np.float64(0.32544423647442644), 'model__reg_lambda': np.float64(0.028205789513550128), 'model__scale_pos_weight': np.float64(11.497988950401423), 'model__subsample': np.float64(0.9754210836063001)}",0.6551724137931034,0.6422155688622755,0.6452095808383234,0.671664167916042,0.6506746626686657,0.652987278815682,0.01034863774539879,123,0.4606788952139996,0.455704270235819,0.4636402753872633,0.47619047619047616,0.4655653293284703,0.46435584927120566,0.006788270667187181,34,0.3507800969138058,0.33289948160671823,0.3407418161316483,0.3660691395063797,0.3344587444161523,0.34498985571494084,0.012271840855116414,77,0.21060240963855423,0.21081081081081082,0.21811740890688258,0.2200392927308448,0.21776216758655292,0.21546641793472907,0.0039633989932071,149,0.5655599444265198,0.5664163935463847,0.5743891458138157,0.5753284791029636,0.5738792976862244,0.5711146521151818,0.004220197224883986,150,0.7473145686924225,0.7472123171365419,0.7409804137544309,0.7523877561307359,0.7386800790768143,0.7453150269581892,0.004907805622287109,74
2.236395168304443,0.1801001122199241,0.03655476570129394,0.0021408679047034036,0.6003115063364057,0.04964952016810478,3,16,0.0001,621,63,0.2623873301291946,0.19993048585762774,5.419990968922539,0.9895022075365837,"{'model__colsample_bytree': np.float64(0.6003115063364057), 'model__learning_rate': np.float64(0.04964952016810478), 'model__max_depth': 3, 'model__min_child_samples': 16, 'model__min_child_weight': 0.0001, 'model__n_estimators': 621, 'model__num_leaves': 63, 'model__reg_alpha': np.float64(0.2623873301291946), 'model__reg_lambda': np.float64(0.19993048585762774), 'model__scale_pos_weight': np.float64(5.419990968922539), 'model__subsample': np.float64(0.9895022075365837)}",0.4197901049475262,0.39520958083832336,0.3937125748502994,0.4497751124437781,0.3853073463268366,0.4087589438813527,0.023511565178688507,290,0.3800217155266015,0.3610503282275711,0.36166116611661164,0.4077194889915738,0.3538969980721564,0.37286993938690294,0.019447114531036168,288,0.2821121666066266,0.25960480001422204,0.2619319115557162,0.29414941942973677,0.2640676186522417,0.2723731832517086,0.013491378189891568,227,0.2755905511811024,0.2682926829268293,0.27282157676348545,0.29673590504451036,0.26687435098650053,0.2760630133804856,0.010797297194891267,52,0.6153936362368714,0.6089281494643356,0.6111790708511853,0.6298643178104266,0.6072439872754549,0.6145218323276547,0.00814349155722506,61,0.7129657188301308,0.7064836617910106,0.7206991579242501,0.7252446211324896,0.7190737055341366,0.7168933730424035,0.006523338852951361,227
8.759976816177367,0.2216666252560181,0.08088788986206055,0.003758069289400134,0.6931085361721216,0.009077289553976936,5,48,0.001,843,78,0.23338144662398996,0.4299702033681603,11.122767847290017,0.7801997007878172,"{'model__colsample_bytree': np.float64(0.6931085361721216), 'model__learning_rate': np.float64(0.009077289553976936), 'model__max_depth': 5, 'model__min_child_samples': 48, 'model__min_child_weight': 0.001, 'model__n_estimators': 843, 'model__num_leaves': 78, 'model__reg_alpha': np.float64(0.23338144662398996), 'model__reg_lambda': np.float64(0.4299702033681603), 'model__scale_pos_weight': np.float64(11.122767847290017), 'model__subsample': np.float64(0.7801997007878172)}",0.7181409295352323,0.6991017964071856,0.7080838323353293,0.7316341829085458,0.7226386806596702,0.7159198843691927,0.011324895036879215,48,0.43800292611558156,0.4271081031644412,0.4408201304753029,0.4458249588890919,0.43786337209302323,0.43792389814748817,0.006128723398514651,178,0.27305567604444897,0.2451911411322023,0.27238377385337836,0.29282371450920175,0.2702436680111968,0.27073959471008563,0.015157475572246637,231,0.17107142857142857,0.1670840787119857,0.17564054957296696,0.17397504456327986,0.16995768688293372,0.17154575766051897,0.0030107238857569668,256,0.5022590231802229,0.49792942985644045,0.5114077309556981,0.5052537759641249,0.49950214387885084,0.5032704207670674,0.004772809123273847,257,0.7163807219938078,0.7036444625271548,0.7246763294393435,0.7234402953425592,0.7147302075067026,0.7165744033619136,0.00752866016857079,228
4.268641996383667,0.20373966812377253,0.05185818672180176,0.004062174007161502,0.6053059844639466,0.04739907900581837,4,13,0.0001,652,16,0.34211651325607845,0.22007624686980065,6.09834411360301,0.798070764044508,"{'model__colsample_bytree': np.float64(0.6053059844639466), 'model__learning_rate': np.float64(0.04739907900581837), 'model__max_depth': 4, 'model__min_child_samples': 13, 'model__min_child_weight': 0.0001, 'model__n_estimators': 652, 'model__num_leaves': 16, 'model__reg_alpha': np.float64(0.34211651325607845), 'model__reg_lambda': np.float64(0.22007624686980065), 'model__scale_pos_weight': np.float64(6.09834411360301), 'model__subsample': np.float64(0.798070764044508)}",0.4707646176911544,0.45209580838323354,0.4505988023952096,0.5187406296851574,0.43778110944527737,0.4659961935200065,0.028394030165512948,265,0.41424802110817943,0.4021304926764314,0.4041353383458647,0.45264259549973834,0.3939557474365893,0.4134224390133606,0.02064757919195698,260,0.3238071515588235,0.3011345415080541,0.304574474016274,0.3362959484342346,0.3116844152589709,0.31549930615527144,0.01297514885089472,144,0.2798573975044563,0.2788550323176362,0.28612167300380226,0.29982668977469673,0.2813102119460501,0.2851942009093283,0.007729448028988547,40,0.6223041051893244,0.6200840903294138,0.6240799781380943,0.6380974455111819,0.6202647273922599,0.6249660693120548,0.006726672075789692,46,0.7344969278824157,0.7285985589110461,0.733679050980946,0.74273473191234,0.7388227203068067,0.7356663979987109,0.004799901513951956,146
5.839644575119019,0.14929039476142156,0.05747342109680176,0.005222446856876711,0.6137554084460873,0.04591941809354519,6,44,0.01,601,20,0.10397083143409441,0.28385016390999573,5.281819632100027,0.9369139098379994,"{'model__colsample_bytree': np.float64(0.6137554084460873), 'model__learning_rate': np.float64(0.04591941809354519), 'model__max_depth': 6, 'model__min_child_samples': 44, 'model__min_child_weight': 0.01, 'model__n_estimators': 601, 'model__num_leaves': 20, 'model__reg_alpha': np.float64(0.10397083143409441), 'model__reg_lambda': np.float64(0.28385016390999573), 'model__scale_pos_weight': np.float64(5.281819632100027), 'model__subsample': np.float64(0.9369139098379994)}",0.42278860569715143,0.4101796407185629,0.4416167664670659,0.47976011994003,0.4122938530734633,0.43332779717925474,0.025744926172299468,281,0.39640146190610065,0.38755304101838756,0.4156100309946464,0.44531032563317563,0.3887475261521063,0.4067244771408832,0.02174902363117776,270,0.32884781861155926,0.3158091608859631,0.3285157979458942,0.3474201836481647,0.31469349736471286,0.3270572916912588,0.011826786991891965,119,0.3172103487064117,0.3174971031286211,0.3363740022805017,0.34594594594594597,0.31645569620253167,0.32669661925280247,0.012195780017072541,14,0.6367176883226071,0.634954383240673,0.6481249185715483,0.6581375899671267,0.63486083109319,0.642559082239029,0.009218295260639135,18,0.7349892899379243,0.7372203753029059,0.7385061772248498,0.7448416260097376,0.7373964399599179,0.738590781687067,0.0033273238886345853,134
12.833537197113037,0.10039906030638986,0.10134339332580566,0.008136878425319278,0.7799016533479063,0.02278176062008165,6,18,0.001,903,29,0.04424625102595975,0.0979914312095726,5.407045600194842,0.7301321323053057,"{'model__colsample_bytree': np.float64(0.7799016533479063), 'model__learning_rate': np.float64(0.02278176062008165), 'model__max_depth': 6, 'model__min_child_samples': 18, 'model__min_child_weight': 0.001, 'model__n_estimators': 903, 'model__num_leaves': 29, 'model__reg_alpha': np.float64(0.04424625102595975), 'model__reg_lambda': np.float64(0.0979914312095726), 'model__scale_pos_weight': np.float64(5.407045600194842), 'model__subsample': np.float64(0.7301321323053057)}",0.4332833583208396,0.4281437125748503,0.43862275449101795,0.4962518740629685,0.4272863568215892,0.4447176112542531,0.026085292449496325,277,0.4070422535211268,0.4052139416265231,0.4188107489994282,0.4576880530973451,0.40540540540540543,0.41883208052996573,0.02007245073319861,246,0.3526070355252956,0.3385470711744075,0.348980669201577,0.3683907469031934,0.3406433796689327,0.3498337804946813,0.010626692987455425,55,0.3276643990929705,0.3337222870478413,0.35472154963680386,0.3491561181434599,0.3364817001180638,0.3403492108078279,0.010038963551391122,11,0.6430254755106906,0.6448935299235716,0.6555965621381157,0.66195202621395,0.6460323689681496,0.6502999925508954,0.00726890067658255,13,0.7450387794487129,0.7458632725747238,0.7507503475710084,0.7530294437361498,0.7460012292744669,0.7481366145210124,0.003165309276397227,38
19.284018754959106,0.2902674070776102,0.10739459991455078,0.0033062617163617213,0.7554709158757928,0.017210706429825317,7,28,0.0001,816,74,0.27134804157912423,0.07046211248738132,12.219772826786357,0.6298202574719083,"{'model__colsample_bytree': np.float64(0.7554709158757928), 'model__learning_rate': np.float64(0.017210706429825317), 'model__max_depth': 7, 'model__min_child_samples': 28, 'model__min_child_weight': 0.0001, 'model__n_estimators': 816, 'model__num_leaves': 74, 'model__reg_alpha': np.float64(0.27134804157912423), 'model__reg_lambda': np.float64(0.07046211248738132), 'model__scale_pos_weight': np.float64(12.219772826786357), 'model__subsample': np.float64(0.6298202574719083)}",0.6806596701649176,0.6616766467065869,0.6736526946107785,0.6776611694152923,0.6701649175412294,0.6727630196877609,0.006584804957200447,94,0.47056384742951907,0.4613778705636743,0.4750844594594595,0.4702455264253017,0.4635006221484861,0.46815446520528814,0.0050156349593092715,19,0.3549693002834557,0.3429622934122169,0.3498888664815399,0.37465269250682776,0.33191521402716473,0.350877673342241,0.01417884895908594,50,0.21057513914656772,0.20868744098205855,0.2180232558139535,0.21141253507951357,0.2075208913649025,0.21124385247739913,0.0036559983620741304,158,0.5638597954416031,0.5627060849039386,0.57280199236702,0.5650433576248488,0.5608848285238648,0.565059211772255,0.0041073637236000255,166,0.7525826579846296,0.7490455631598975,0.7554936773170786,0.7597028364888142,0.7394356421507605,0.7512520754202361,0.00686547581478743,13
8.6437433719635,0.07289008621648489,0.060039949417114255,0.007767493189016517,0.9947547746402069,0.03975101461834958,6,12,0.01,662,25,0.09942120204440258,0.355670976374325,12.11157986478085,0.8423839899124046,"{'model__colsample_bytree': np.float64(0.9947547746402069), 'model__learning_rate': np.float64(0.03975101461834958), 'model__max_depth': 6, 'model__min_child_samples': 12, 'model__min_child_weight': 0.01, 'model__n_estimators': 662, 'model__num_leaves': 25, 'model__reg_alpha': np.float64(0.09942120204440258), 'model__reg_lambda': np.float64(0.355670976374325), 'model__scale_pos_weight': np.float64(12.11157986478085), 'model__subsample': np.float64(0.8423839899124046)}",0.6626686656671664,0.6526946107784432,0.6452095808383234,0.6671664167916042,0.6446776611694153,0.6544833870489905,0.009090802953685044,121,0.46379853095487933,0.46442266723476777,0.4728988369541365,0.46980574324324326,0.4501675041876047,0.46421865651492633,0.007800180487047625,35,0.34993316802471486,0.3355544878813441,0.3434851268265906,0.3741106696547126,0.3326226410904078,0.34714121869555403,0.014788878933083319,59,0.21077730090605626,0.21562809099901087,0.2286472148541114,0.21518375241779497,0.20398481973434535,0.21484423578226375,0.008071168539853311,151,0.5652886474756548,0.5712544462571207,0.5854794473475768,0.5700944836599484,0.558442506613054,0.570111906270671,0.00890960979719408,153,0.7430618112274381,0.7455428431993608,0.7468278545883063,0.7541998671496851,0.7292645703200151,0.7437793892969611,0.008150879181988997,94
12.515022945404052,0.12399044492665397,0.09160866737365722,0.005718475099051631,0.9705203514053395,0.0342984661475875,6,11,1e-05,927,26,0.1654490124263246,0.03177917514301182,7.79884089544096,0.7300733288106989,"{'model__colsample_bytree': np.float64(0.9705203514053395), 'model__learning_rate': np.float64(0.0342984661475875), 'model__max_depth': 6, 'model__min_child_samples': 11, 'model__min_child_weight': 1e-05, 'model__n_estimators': 927, 'model__num_leaves': 26, 'model__reg_alpha': np.float64(0.1654490124263246), 'model__reg_lambda': np.float64(0.03177917514301182), 'model__scale_pos_weight': np.float64(7.79884089544096), 'model__subsample': np.float64(0.7300733288106989)}",0.5472263868065967,0.5209580838323353,0.5239520958083832,0.5652173913043478,0.5232383808095952,0.5361184677122516,0.017400504039451356,222,0.4673495518565941,0.44649730561970746,0.45068246201390677,0.4763709881223149,0.44424643584521384,0.45702934869154743,0.012611228107052242,92,0.3662515257560529,0.3554736328388399,0.3604657540442637,0.37649327438763114,0.34934927762686846,0.3616066929307312,0.009298872802795776,29,0.2950687146321746,0.28408163265306124,0.28901734104046245,0.2924747866563227,0.276984126984127,0.2875253203932296,0.006428092754236027,39,0.6373196165625784,0.6284441595757085,0.6317818164395606,0.6367812546412128,0.6240485974680924,0.6316750889374305,0.005030850578929488,32,0.7506705992304799,0.7477627916144476,0.754155963728238,0.7519636590787515,0.7362118975717211,0.7481529822447277,0.006318816215202848,37
7.771293878555298,0.131906692160003,0.07291812896728515,0.008021266034454808,0.8918424713352255,0.03369008621098459,5,39,1e-05,826,61,0.3566223936114975,0.3803925243084487,10.051494778125466,0.9083868719818244,"{'model__colsample_bytree': np.float64(0.8918424713352255), 'model__learning_rate': np.float64(0.03369008621098459), 'model__max_depth': 5, 'model__min_child_samples': 39, 'model__min_child_weight': 1e-05, 'model__n_estimators': 826, 'model__num_leaves': 61, 'model__reg_alpha': np.float64(0.3566223936114975), 'model__reg_lambda': np.float64(0.3803925243084487), 'model__scale_pos_weight': np.float64(10.051494778125466), 'model__subsample': np.float64(0.9083868719818244)}",0.631184407796102,0.6047904191616766,0.6152694610778443,0.6506746626686657,0.623688155922039,0.6251214213252655,0.015506082467911174,154,0.45552910625405757,0.44143356643356646,0.449967155682067,0.4636752136752137,0.4512909524842699,0.4523791989058349,0.007270914233819044,110,0.33636622079330514,0.3141080967851983,0.3184418332645593,0.3464784839934625,0.31483427101517736,0.32604578117034055,0.013038658756649042,121,0.2155657962109575,0.21218487394957983,0.21688654353562006,0.21570576540755468,0.21432251416795467,0.21493309865433335,0.0015961716359302297,150,0.5724750760859192,0.5699736968934812,0.5744684758106567,0.5716044203018362,0.5714838257688172,0.572001098972142,0.0014729485727977838,146,0.7404521076315063,0.7397147704239471,0.7413224510317511,0.7494305566808217,0.7384400565075673,0.7418719884551187,0.003895683587823503,111
